Título,Comuna,Metros Cuadrados,Dormitorios,Baños,Estacionamientos,Precio_CLP,Metros_Imputados
DepartamentoenNovenaAvenida,SanMiguel,33.0,2.0,1.0,0.0,380000.0,False
DepartamentoenCarmen,Santiago,35.0,1.0,1.0,0.0,320000.0,False
DepartamentoenMariaElena,LaFlorida,60.0,2.0,2.0,1.0,406000.0,False
DepartamentoenSanPetersburgo,SanMiguel,50.0,3.0,1.0,0.0,330000.0,False
DepartamentoenChacabuco,Santiago,25.0,1.0,1.0,0.0,250000.0,False
DepartamentoenAvenidaSantaRosa,Santiago,56.0,2.0,2.0,0.0,420000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,33.0,1.0,1.0,0.0,250000.0,False
DepartamentoenVargasBuston,SanMiguel,70.0,3.0,2.0,1.0,580000.0,False
DepartamentoenLíaAguirre,LaFlorida,29.0,1.0,1.0,1.0,195000.0,False
DepartamentoenGuillermoMann,Ñuñoa,45.0,2.0,1.0,1.0,441000.0,False
DepartamentoenCarrión,Independencia,41.0,2.0,1.0,0.0,350000.0,False
DepartamentoenAvenidaMacul,Macul,33.0,1.0,1.0,1.0,399000.0,False
DepartamentoenQuintaAvenida,SanMiguel,43.0,2.0,1.0,0.0,450000.0,False
DepartamentoenToroMazotte,EstaciónCentral,35.0,1.0,1.0,0.0,300000.0,False
DepartamentoenSanDiego,Santiago,45.0,2.0,1.0,0.0,185000.0,False
DepartamentoenAvenidaRondizzoni,Santiago,45.0,1.0,1.0,1.0,400000.0,False
ArriendoDepto1dormitorio/20%DCTO/Garantíaenpartes/CercaMetroEcuador,EstaciónCentral,35.0,1.0,1.0,0.0,250000.0,True
ArriendoDepto.homeestudio/20%DCTO/Garantíaenpartes/SanAlbertoHurtado,EstaciónCentral,35.0,1.0,1.0,0.0,220000.0,True
ArriendoDepto.estilomariposa+E+B/30%DCTO/Garantíaenpartes/EstaciónCentral,EstaciónCentral,52.0,2.0,2.0,1.0,350000.0,True
ArriendoDepto.3dormitorios/50%DCTO/Garantíaenpartes/SanMiguel,SanMiguel,65.0,3.0,2.0,0.0,380000.0,True
DepartamentosenEstaciónCentral/Depto2D+E+B/Garantíaenpartes/CercaMetroEcuador,EstaciónCentral,52.0,2.0,1.0,1.0,350000.0,True
ArriendoDepto.2Damplios/SINAVAL/20%DCTO/Garantíaenpartes/UniversidaddeSantiago,EstaciónCentral,52.0,2.0,1.0,0.0,320000.0,True
ArriendoDepto.homeestudio/20%DCTO/Garantíaenpartes/CercametroEcuador,EstaciónCentral,35.0,1.0,1.0,0.0,220000.0,True
JardinesdeIndependenciaFrancia1157,Independencia,35.0,1.0,1.0,0.0,260000.0,True
"ArriendoDepto3D,1B,BrionesLuco,LaCisterna",LaCisterna,65.0,3.0,1.0,0.0,420000.0,True
"ArriendoDepto1D,1B,GralGana,SanDiego",Santiago,35.0,1.0,1.0,0.0,230000.0,True
"ArriendoDepto1D,1B,Bodega,Sazie2054,Santiago",Santiago,35.0,1.0,1.0,0.0,320000.0,True
"DEPARTAMENTO2DORMITORIOS,CERCANOAMETROHOSPITALES",Independencia,52.0,2.0,1.0,0.0,370000.0,True
"Depto.2d/2b/1e/1Bod,CalleGamero,MetroHospitales",Independencia,52.0,2.0,2.0,1.0,400000.0,False
Arriendodepto.3D+1Ba2cuadrasMetroav.Matta,Santiago,65.0,3.0,1.0,0.0,360000.0,True
DepartamentodosdormitoriosJuanMartínezdeRozas,QuintaNormal,52.0,2.0,1.0,0.0,380000.0,True
DepartamentoenSanPetersburgo,SanMiguel,48.0,3.0,1.0,0.0,330000.0,False
"DepartamentoCarmen418conEstacionamientoyBodega,Santiago",Santiago,60.0,2.0,1.0,1.0,430000.0,False
DepartamentoenWalkerMartínez,LaFlorida,65.0,2.0,2.0,1.0,520000.0,False
DepartamentoenVergara,Santiago,35.0,1.0,1.0,0.0,330000.0,False
DepartamentoenQuintaAvenida,SanMiguel,33.0,1.0,1.0,0.0,195000.0,False
DepartamentoenJoséUreta,LaCisterna,35.0,1.0,1.0,0.0,350000.0,False
DepartamentoenAníbalPinto,Independencia,30.0,1.0,1.0,0.0,250000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,43.0,2.0,1.0,0.0,320000.0,False
Depto3D/2Baños.ComunaIndependencia,Independencia,65.0,3.0,2.0,0.0,350000.0,False
DepartamentoenChacabuco,Santiago,24.0,1.0,1.0,0.0,125000.0,False
DepartamentoenJoséMiguelCarrera,Santiago,32.0,1.0,1.0,0.0,300000.0,False
DepartamentoenDiagonalSantaElena,SanJoaquín,52.0,2.0,1.0,1.0,430000.0,False
DepartamentoenInglaterra,LaFlorida,35.0,1.0,1.0,0.0,380000.0,False
DepartamentoenSeminario,Ñuñoa,36.0,1.0,1.0,0.0,240000.0,False
DepartamentoenColombia,LaFlorida,48.0,2.0,2.0,1.0,480000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,22.0,1.0,1.0,0.0,260000.0,False
DepartamentoenMaestraLidiaTorres,Recoleta,47.0,2.0,2.0,1.0,600000.0,False
DepartamentoenManuelAntonioTocornal,Santiago,57.0,2.0,2.0,0.0,439900.0,False
"HermosoHomeEstudio,CercaMetroMonedaCalleLordCochrane",Santiago,35.0,1.0,1.0,0.0,280000.0,True
DepartamentoenCondedelMaule,EstaciónCentral,46.0,2.0,2.0,1.0,380000.0,False
DepartamentoenCuartaAvenida,SanMiguel,42.0,2.0,1.0,1.0,440000.0,False
"DepartamentoAgustinas1612conbodega,SantiagoCentro",Santiago,44.0,1.0,1.0,0.0,320000.0,False
DepartamentoenAvenidaLosPajaritos,Maipú,56.0,2.0,2.0,1.0,550000.0,False
DepartamentoenAvenidaLaPaz,Recoleta,60.0,3.0,2.0,1.0,500000.0,False
DepartamentoenCatedral,Santiago,60.0,1.0,1.0,0.0,430000.0,False
DepartamentoenJoséUreta,LaCisterna,33.0,1.0,1.0,0.0,320000.0,False
DepartamentoenChacabuco,Santiago,23.0,1.0,1.0,0.0,125000.0,False
DepartamentoenSanIsidro,Santiago,50.0,2.0,2.0,0.0,500000.0,False
DepartamentoenFroilánRoa,LaFlorida,33.0,1.0,1.0,0.0,360000.0,False
SEARRIENDAELDEPARTAMENTODETUSSUEÑOSENLAFLORIDACONGASTOSCOMUNESINCLUIDOS,LaFlorida,65.0,2.0,2.0,1.0,550000.0,False
DepartamentoenCoronelSouper,EstaciónCentral,33.0,1.0,1.0,0.0,270000.0,False
DepartamentoenAvenidaLosCerrillos,Cerrillos,47.0,2.0,2.0,0.0,440000.0,False
DepartamentoenAlcaldePedroAlarcón,SanMiguel,65.0,2.0,2.0,1.0,540000.0,False
DepartamentoenQuintaAvenida,SanMiguel,64.0,3.0,2.0,0.0,520000.0,False
DepartamentoMariposa2D2B-EdificioLibertad,Santiago,55.0,2.0,2.0,0.0,454000.0,False
DepartamentoenPedroRiveros,Quilicura,45.0,3.0,1.0,0.0,430000.0,False
DepartamentoenCallePudeto,LaFlorida,33.0,1.0,1.0,0.0,390000.0,False
DepartamentoenBlancoGarcés,EstaciónCentral,67.0,2.0,1.0,0.0,380000.0,False
DepartamentoenPaulina,LaCisterna,32.0,1.0,1.0,0.0,245000.0,False
Departamento3D2B-EdificioVertice,Independencia,61.0,3.0,2.0,0.0,424000.0,False
DepartamentoenGamero,Independencia,40.0,2.0,1.0,1.0,290000.0,False
DepartamentoenPadreJoséCifuentesGrez,Independencia,30.0,1.0,1.0,1.0,227500.0,False
DepartamentoenHumoristaCarlosHelo,Recoleta,50.0,2.0,1.0,0.0,360000.0,False
DepartamentoenGeneralGana,Santiago,27.0,1.0,1.0,0.0,250000.0,False
DepartamentoenChacabuco,Santiago,25.0,1.0,1.0,0.0,125000.0,False
DepartamentoenSanAntonio,Santiago,100.0,2.0,1.0,0.0,495000.0,False
DepartamentoenAvenidaVicuñaMackennaPoniente,LaFlorida,54.0,2.0,2.0,1.0,500000.0,False
DepartamentoenSantaPetronila,EstaciónCentral,28.0,1.0,1.0,0.0,250000.0,False
DepartamentoenPasajeOssa,LaCisterna,60.0,3.0,2.0,0.0,575000.0,False
DepartamentoenSanIgnaciodeLoyola,SanMiguel,30.0,1.0,1.0,0.0,195920.0,False
DepartamentoenPrimeraAvenida,SanMiguel,40.0,1.0,1.0,0.0,340000.0,False
DepartamentoenSanDiego,Santiago,34.0,1.0,1.0,0.0,400000.0,False
DepartamentoenGeneralPrieto,Independencia,51.0,2.0,2.0,0.0,390000.0,False
DepartamentoenNovenaAvenida,SanMiguel,60.0,2.0,2.0,1.0,500000.0,False
DepartamentoenAvenidaHaciendaMacul,Peñalolén,180.0,3.0,2.0,2.0,1650000.0,False
DepartamentoenExequielFernández,LaFlorida,30.0,1.0,1.0,1.0,410000.0,False
DepartamentoenBlancoGarcés,EstaciónCentral,28.0,1.0,1.0,0.0,265000.0,False
DepartamentoenPresidenteBalmaceda,Santiago,25.0,1.0,1.0,0.0,245000.0,False
DepartamentoenChacabuco,Santiago,36.0,1.0,1.0,0.0,290000.0,False
DepartamentoenRecreo,Santiago,56.0,2.0,2.0,1.0,480000.0,False
DepartamentoenAvenidaLoOvalle,LaCisterna,33.0,1.0,1.0,0.0,250000.0,False
DepartamentoenAvenidaMapocho,QuintaNormal,30.0,1.0,1.0,1.0,310000.0,False
DepartamentoenBerlín,SanMiguel,38.0,2.0,1.0,0.0,400000.0,False
DepartamentoenEstaciónCentral,EstaciónCentral,62.0,3.0,1.0,0.0,400000.0,False
DepartamentoenManuelAntonioTocornal,Santiago,40.0,2.0,1.0,0.0,500000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,30.0,1.0,1.0,0.0,260000.0,False
DepartamentoenPaulina,LaCisterna,32.0,1.0,1.0,0.0,180000.0,False
DepartamentoenUrmeneta,SanBernardo,53.0,2.0,2.0,0.0,490000.0,False
DepartamentoenCarmen,Santiago,60.0,2.0,2.0,0.0,450000.0,False
DepartamentoenBlancoGarcés,EstaciónCentral,30.0,1.0,1.0,0.0,260000.0,False
DepartamentoenPurísima,EstaciónCentral,27.0,1.0,1.0,0.0,300000.0,False
DepartamentoenAvenidaAméricoVespucio,Maipú,53.0,2.0,2.0,1.0,450000.0,False
DepartamentoenGeneralLasHeras,Santiago,50.0,2.0,2.0,0.0,475000.0,False
DepartamentoenAvenidaVicuñaMackenna,Santiago,44.0,1.0,1.0,0.0,350000.0,False
DepartamentoenArturoPrat,Santiago,38.0,2.0,1.0,0.0,380000.0,False
DepartamentoenAvenidaRicardoCumming,Santiago,60.0,2.0,2.0,1.0,465000.0,False
DepartamentoARRIENDOSTAVICTORIA-METROSTAISABEL1ERMES50%DEDSCTO,Santiago,28.0,1.0,1.0,0.0,260000.0,False
DepartamentoenAvenidaVicuñaMackennaOriente,LaFlorida,34.0,1.0,1.0,0.0,365000.0,False
DepartamentoenAvenidaEcuador,EstaciónCentral,34.0,1.0,1.0,0.0,310000.0,False
DepartamentoenSeminario,Ñuñoa,34.0,1.0,1.0,0.0,240000.0,False
DepartamentoenRobertoEspinoza,Santiago,43.0,2.0,1.0,0.0,297500.0,False
DepartamentoenTilTil,Ñuñoa,33.0,1.0,1.0,0.0,365000.0,False
DeptoHomeEstudio(unambiente).MetroEcuador,Santiago,20.0,1.0,1.0,0.0,200000.0,False
DepartamentoenVicuñaMackenna,LaFlorida,22.0,1.0,1.0,0.0,280000.0,False
DepartamentoenMatucana,Santiago,60.0,3.0,2.0,2.0,500000.0,False
DepartamentoenGeneralBulnes,Santiago,60.0,2.0,2.0,0.0,400000.0,False
DepartamentoenFroilánRoa,LaFlorida,33.0,1.0,1.0,0.0,391840.0,False
DepartamentoenChacabuco,Santiago,38.0,1.0,1.0,0.0,160000.0,False
DepartamentoenFranciscoMeneses,Ñuñoa,43.0,2.0,1.0,1.0,650000.0,False
DepartamentoenCarmen,Santiago,33.0,1.0,1.0,0.0,335000.0,False
DepartamentoenSanDiego,Santiago,39.0,2.0,1.0,0.0,350000.0,False
DepartamentoenGuillermoMann,Ñuñoa,34.0,1.0,1.0,0.0,390000.0,False
DepartamentoenEmilianoZapata,Recoleta,73.0,3.0,1.0,0.0,430000.0,False
DepartamentoenGorbea,Santiago,28.0,1.0,1.0,0.0,232000.0,False
DepartamentoenVecinal,Conchalí,40.0,3.0,1.0,0.0,420000.0,False
DepartamentoenSantaClara,LaCisterna,50.0,3.0,1.0,1.0,390000.0,False
DEPARTAMENTO1D1BSEMIAMOBLADOMETROHOSPITALES,Independencia,30.0,1.0,1.0,0.0,270000.0,False
DepartamentoenCompañía,QuintaNormal,50.0,3.0,1.0,0.0,400000.0,False
DepartamentoenLasPalmas,Peñalolén,140.0,3.0,3.0,2.0,1200000.0,False
DepartamentoenSanDiego,Santiago,33.0,1.0,1.0,1.0,300000.0,False
DepartamentoenIsabelLaCatólica,LasCondes,120.0,3.0,3.0,2.0,1450000.0,False
DepartamentoenSanMartín,Santiago,35.0,1.0,1.0,0.0,330000.0,False
DepartamentoenMarioKreutzberger,Santiago,30.0,1.0,1.0,0.0,214500.0,False
DepartamentoenRosas,Santiago,32.0,1.0,1.0,1.0,215000.0,False
DepartamentoenCarvajal,LaCisterna,51.0,2.0,2.0,0.0,430000.0,False
DepartamentoenDomeyko,Santiago,38.0,1.0,1.0,1.0,380000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,43.0,2.0,1.0,1.0,440000.0,False
DepartamentoenCatedral,Santiago,45.0,2.0,2.0,1.0,550000.0,False
DepartamentoenAvenidaLoEspejo,LaCisterna,56.0,2.0,1.0,0.0,395000.0,False
DepartamentoenMarioKreutzberger,Santiago,35.0,1.0,1.0,0.0,200000.0,False
Departamento2D1B-EdificioVertice,Independencia,44.0,2.0,1.0,0.0,337000.0,False
DepartamentoenCondedelMaule,EstaciónCentral,32.0,1.0,1.0,0.0,195000.0,False
"ArriendoHOMESTUDIOGral.Mackenna,MetroSantaAna",Santiago,26.0,1.0,1.0,0.0,250000.0,False
DepartamentoenAvenidaGoycolea,LaCisterna,50.0,2.0,2.0,0.0,375000.0,False
DepartamentoAV.VICUÑAMACKENNA/METROÑUBLE,Ñuñoa,35.0,1.0,1.0,0.0,290000.0,False
DepartamentoenChacabuco,Santiago,29.0,1.0,1.0,0.0,300000.0,False
DepartamentoenAvenidaCarlosValdovinos,SanMiguel,30.0,1.0,1.0,1.0,370000.0,False
DepartamentoenJuandeBarros,QuintaNormal,45.0,2.0,1.0,0.0,350000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,30.0,1.0,1.0,0.0,220000.0,False
DepartamentoenRosas,Santiago,33.0,1.0,1.0,1.0,200000.0,False
DepartamentoenBermann,SanMiguel,30.0,1.0,1.0,0.0,300000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,28.0,1.0,1.0,0.0,270000.0,False
DepartamentoenConcón,EstaciónCentral,29.0,1.0,1.0,0.0,250000.0,False
DepartamentoenChiloé,Santiago,36.0,1.0,1.0,0.0,380000.0,False
DepartamentoenChiloé,SanMiguel,50.0,2.0,2.0,0.0,450000.0,False
DepartamentoenArgomedo,Santiago,50.0,2.0,2.0,0.0,500000.0,False
DepartamentoenEstaciónCentral,EstaciónCentral,30.0,1.0,1.0,0.0,247500.0,False
DepartamentoenAvenidaVicuñaMackenna,Santiago,31.0,1.0,1.0,1.0,330000.0,False
DepartamentoenCruz,Independencia,45.0,2.0,1.0,0.0,350000.0,False
DepartamentoenFedericoScotto,EstaciónCentral,31.0,1.0,1.0,0.0,300000.0,False
DepartamentoCALLELORDCOCHRANE209METROMONEDA1ERMES50%DSCTO,Santiago,44.0,2.0,1.0,0.0,360000.0,False
DepartamentoenPaulina,LaCisterna,50.0,3.0,1.0,0.0,225000.0,False
Departamento3D1B-EdificioVertice,Independencia,57.0,3.0,1.0,0.0,377000.0,False
DepartamentoenLaVirgen,Recoleta,32.0,1.0,1.0,0.0,420000.0,False
DepartamentoenVicuñaMackenna,Santiago,56.0,3.0,2.0,1.0,470000.0,False
DepartamentoenAvenidaPresidenteBalmaceda,Santiago,45.0,2.0,1.0,0.0,380000.0,False
DepartamentoenCarmen,Santiago,40.0,2.0,1.0,0.0,360000.0,False
DepartamentoenInglaterra,LaFlorida,32.0,1.0,1.0,0.0,400000.0,False
DepartamentoenAvenidaPadreAlbertoHurtado,EstaciónCentral,32.0,1.0,1.0,0.0,182000.0,False
DepartamentoLoft1D1B-EdificioLibertad,Santiago,40.0,1.0,1.0,0.0,362000.0,False
DepartamentoenAvenidaMaría,LaCisterna,42.0,2.0,1.0,0.0,285000.0,False
DepartamentoenCaminodeCintura,Huechuraba,78.0,3.0,2.0,2.0,902500.0,False
DepartamentoenJoséManuelBalmaceda,Renca,56.0,2.0,2.0,0.0,460000.0,False
DepartamentoenEstaciónCentral,EstaciónCentral,48.0,2.0,1.0,0.0,400000.0,False
DepartamentoenAvenidaSantaMartadeHuechuraba,Huechuraba,84.0,3.0,2.0,1.0,850000.0,False
DepartamentoenAvenidaVicuñaMackenna,SanJoaquín,33.0,1.0,1.0,0.0,352656.0,False
DepartamentoenColombia,LaFlorida,66.0,2.0,2.0,1.0,550000.0,False
DepartamentoenSanNicolás,SanMiguel,48.0,1.0,1.0,0.0,350000.0,False
"BuenDep.1d/1b,Bodega,BocaMetroEcuador,PorAlameda",Santiago,35.0,1.0,1.0,0.0,280000.0,True
DepartamentoenAvenidaVicuñaMackenna,LaFlorida,40.0,1.0,1.0,0.0,400000.0,False
DepartamentoenCoquimbo,Santiago,45.0,2.0,1.0,0.0,380000.0,False
DepartamentoenToroMazote,EstaciónCentral,30.0,1.0,1.0,0.0,270000.0,False
DepartamentoenCentenario,Santiago,32.0,1.0,1.0,0.0,320000.0,False
DepartamentoenLordCochrane,Santiago,53.0,2.0,2.0,1.0,400000.0,False
DepartamentoenFranciscoBulnesCorrea,LasCondes,140.0,4.0,4.0,2.0,2233488.0,False
DepartamentoenPrimeraAvenida,SanMiguel,61.0,2.0,2.0,1.0,450000.0,False
DepartamentoenAvenidaRodrigodeAraya,Ñuñoa,50.0,2.0,2.0,1.0,620000.0,False
DepartamentoenFuenzalidaUrrejola,LaCisterna,47.0,2.0,1.0,1.0,490000.0,False
DepartamentoenMatucana,Santiago,48.0,2.0,1.0,1.0,200000.0,False
DepartamentoenExequielFernandez,Ñuñoa,60.0,2.0,2.0,1.0,630000.0,False
DepartamentoenJoséJoaquínVallejos,SanMiguel,64.0,3.0,1.0,1.0,580000.0,False
DepartamentoenAvenidaMapocho,Santiago,20.0,1.0,1.0,0.0,230000.0,False
DepartamentoenSeminario,Ñuñoa,33.0,1.0,1.0,0.0,240000.0,False
DepartamentoenGeneralGana,Santiago,27.0,1.0,1.0,1.0,320000.0,False
DepartamentoenCoronelGodoy,EstaciónCentral,32.0,1.0,1.0,0.0,295000.0,False
DepartamentoenCarmenMena,SanMiguel,30.0,1.0,1.0,0.0,250000.0,False
DepartamentoenSeminario,Ñuñoa,50.0,2.0,2.0,1.0,375000.0,False
DepartamentoenNuevaCuatro,LaFlorida,68.0,2.0,2.0,1.0,550000.0,False
DepartamentoenSantaPetronila,EstaciónCentral,47.0,2.0,1.0,1.0,330000.0,False
DepartamentoenCarvajal,LaCisterna,43.0,2.0,1.0,0.0,330000.0,False
DepartamentoenAvenidaPadreAlbertoHurtado,EstaciónCentral,42.0,2.0,1.0,1.0,320000.0,False
DEPARTAMENTOMacul/Grecia,Ñuñoa,60.0,2.0,2.0,0.0,500000.0,False
DepartamentoenAvenidaMaríaRozasVelásquez,EstaciónCentral,50.0,2.0,2.0,0.0,350000.0,False
DepartamentoenLaVirgen,Recoleta,28.0,1.0,1.0,0.0,420000.0,False
DepartamentoenSeminario,Ñuñoa,33.0,1.0,1.0,0.0,550000.0,False
DepartamentoenRosas,Santiago,34.0,1.0,1.0,0.0,280000.0,False
DepartamentoenPatricioLynch,QuintaNormal,50.0,3.0,1.0,0.0,350000.0,False
DepartamentoenCoronelSouper,EstaciónCentral,42.0,2.0,1.0,1.0,330000.0,False
DepartamentoenFedericoScotto,EstaciónCentral,33.0,1.0,1.0,0.0,300000.0,False
DepartamentoenCarlosSilvaVildósola,SanMiguel,41.0,2.0,1.0,1.0,425000.0,False
DepartamentoenZenteno,Santiago,42.0,2.0,1.0,0.0,162500.0,False
DepartamentoenFranciscodePaula,Ñuñoa,35.0,1.0,1.0,1.0,492000.0,False
DepartamentoenMorandé,Santiago,52.0,2.0,2.0,1.0,475000.0,False
DepartamentoenMontau,Independencia,25.0,1.0,1.0,0.0,270000.0,False
DepartamentoenAvenidaJoséPedroAlessandri,Ñuñoa,65.0,2.0,2.0,1.0,680000.0,False
DepartamentoenChacabuco,Santiago,28.0,1.0,1.0,1.0,350000.0,False
Arriendauniversalpropiedades,Santiago,35.0,1.0,1.0,0.0,300000.0,True
Hermosodepartamentoconpiscinaytobogan,LaFlorida,58.0,3.0,2.0,1.0,490000.0,False
Departamento1dormitoriocarmenargomedo,Santiago,35.0,1.0,1.0,0.0,290000.0,True
"DEPARTAMENTOTucapelJiménez136,Santiago,Chile,CentroHistóricodeSantiago,Santiago,RM(Metropolitana)",Santiago,36.0,1.0,1.0,0.0,300000.0,False
"Depto1Dormitorioc/estacionamiento,metroToesca",Santiago,37.0,1.0,1.0,1.0,390000.0,False
SearriendaDepartamento3H+1B,QuintaNormal,50.0,3.0,1.0,0.0,320000.0,False
1D1BSEMIAMOBLADO-METROIRARRAZAVAL,Santiago,29.0,1.0,1.0,0.0,350000.0,False
ARRIENDODEPARTAMENTO2DORMITORIOS+1BAÑO+BODEGA,LaCisterna,52.0,2.0,1.0,0.0,420000.0,True
Departamentonuevoapasosdelmetro,LaCisterna,55.0,2.0,2.0,1.0,389000.0,False
"ENARRIENDOAMPLIODEPARTAMENTODE3D+1B,ENCONDOMINIO",Santiago,51.0,3.0,1.0,0.0,350000.0,False
ArriendaDepartamentoSANMIGUEL,SanMiguel,45.0,1.0,1.0,0.0,320000.0,False
SEARRIENDADEPARTAMENTODEUNDORMITORIOMETROÑU,Santiago,37.0,1.0,1.0,1.0,380000.0,False
Deptorenovado1erpiso+Estac.ypatio-MetroV.Valdés,LaFlorida,35.0,1.0,1.0,1.0,385000.0,True
"ARRIENDODepartamentoaNUEVOde2Dormitorios,2Baños+EstacionamientoyBodega",Santiago,45.0,2.0,2.0,1.0,480000.0,False
Monjitas/BarrioBellasArtes/ParqueForestal,Santiago,50.0,2.0,2.0,0.0,450000.0,False
DepartamentoEstaciónCentral,EstaciónCentral,52.0,2.0,2.0,1.0,400000.0,False
DeptoAmoblado2D2B1ETuHogar!!!!!,Providencia,69.0,2.0,2.0,1.0,1000000.0,False
"DEPARTAMENTOTucapelJiménez136,Santiago,Chile,CentroHistóricodeSantiago,Santiago,RM(Metropolitana)",Santiago,30.0,1.0,1.0,0.0,250000.0,False
DepartamentoNuevoenAv.LoEspejo0151,LaCisterna,35.0,1.0,1.0,0.0,185500.0,True
Teatinos(6590),Santiago,52.0,2.0,2.0,0.0,520000.0,True
ArriendoDptoLaFlorida(90994),LaFlorida,52.0,2.0,2.0,1.0,470000.0,True
Independencia1499Arriendodepto1dormitori(95149),Independencia,35.0,1.0,1.0,0.0,260000.0,True
1D1Bpiso9(95214),Ñuñoa,35.0,1.0,1.0,1.0,450000.0,True
Arriendodepartamento(91760),Santiago,65.0,3.0,1.0,0.0,560000.0,True
"DEPTOARRIENDOLAFLORIDA2D,1BBODESTAC(73087)",LaFlorida,52.0,2.0,1.0,1.0,420000.0,True
MaculconQuilin2Dy1B(76211),Macul,52.0,2.0,1.0,1.0,480000.0,True
DEPARTAMENTOSantiago,Santiago,48.0,2.0,2.0,0.0,440000.0,False
"2D,1B+E,ALVAREZDETOLEDO",SanMiguel,64.0,2.0,1.0,1.0,400000.0,False
EstudioconsalidaaJardin(94399),Santiago,35.0,1.0,1.0,0.0,230000.0,True
Depto.AmpliofrenteUniversidadCentral(85194),Santiago,35.0,1.0,1.0,0.0,330000.0,True
DepartamentoenAvenidaVicuñaMackenna,Ñuñoa,36.0,1.0,1.0,0.0,480000.0,False
Dptorotondaatenas(97727),LasCondes,35.0,1.0,1.0,1.0,570000.0,True
"POCOTRANSITO,CONESTACYBODEGA(98105)",Providencia,52.0,2.0,2.0,1.0,830000.0,True
DEPARTAMENTOOferta-SanPablo-MetroSantaAna-Vistadespejada.,Santiago,34.0,1.0,1.0,0.0,285000.0,False
DepartamentoCENTRO,Santiago,49.0,2.0,1.0,0.0,430000.0,False
DEPARTAMENTOCarlosValdovinos129,SanJoaquín,35.0,1.0,1.0,0.0,340000.0,True
DEPARTAMENTOCarlosValdovinos129,SanJoaquín,35.0,1.0,1.0,0.0,245000.0,True
DEPARTAMENTOPlacilla149,EstaciónCentral,52.0,2.0,1.0,0.0,340000.0,True
DEPARTAMENTOpadreManueldeOlivares,Santiago,53.0,2.0,1.0,0.0,420000.0,False
DEPARTAMENTOIndependencia,Independencia,46.0,2.0,1.0,0.0,450000.0,False
"Marjonico/seminuevo/leegaryvivir,moderno.",Vitacura,106.0,2.0,2.0,2.0,1410624.0,False
Viveenñuñoa:comodidadyubicaciónperfecta,Ñuñoa,56.0,1.0,1.0,1.0,730000.0,False
DEPARTAMENTOAvMacul3700,Macul,70.0,2.0,2.0,0.0,540000.0,False
DEPARTAMENTOPortezuelo-viñadelvalle,Pudahuel,67.0,3.0,2.0,0.0,490000.0,False
DEPARTAMENTOAngamos,LaCisterna,3121.0,1.0,1.0,0.0,250000.0,False
DEPARTAMENTOAngamos,LaCisterna,31.0,1.0,1.0,0.0,250000.0,False
DEPARTAMENTOJardinLaDehesa,LoBarnechea,302.0,2.0,4.0,0.0,2742880.0,False
DEPARTAMENTO(GSP)ArriendoDepartamento1D1B|Santiagocentro,Santiago,40.0,1.0,1.0,0.0,400000.0,False
"DEPARTAMENTOHipódromo1820,Independencia.",Independencia,31.0,1.0,1.0,0.0,309000.0,False
"DEPARTAMENTOHipódromo1820,Independencia.",Independencia,43.0,2.0,1.0,0.0,385000.0,False
DEPARTAMENTOCoronelSouper4250,EstaciónCentral,37.0,1.0,1.0,0.0,285000.0,False
EnArriendoModernoDepartamento1d1d-MetroMoneda,Santiago,35.0,1.0,1.0,0.0,330000.0,True
DEPARTAMENTOMetroCiudaddelNiñoyDepartamental,SanMiguel,32.0,1.0,1.0,0.0,300000.0,False
Vivelacomodidadyconectividadquenecesitas.,EstaciónCentral,40.0,2.0,1.0,0.0,265000.0,False
Searriendadepartamentoensanmiguel,SanMiguel,30.0,1.0,1.0,0.0,310000.0,False
ArriendodepartamentoMetroAvMatta,Santiago,50.0,2.0,1.0,0.0,420000.0,False
DepartamentoDEPTOAMOBLADO3D2BESTACYBODEGAMETROPLAZAEGAÑAÑUÑOA,Ñuñoa,101.0,3.0,2.0,0.0,1300000.0,False
DEPARTAMENTO1DORMITORIO1BAÑOMETROPADREHURTADO,EstaciónCentral,35.0,1.0,1.0,0.0,260000.0,True
"DEPARTAMENTOVINTAGE/4D,2B/HOSPITALACHS/PROVIDENC",Providencia,120.0,4.0,2.0,0.0,830000.0,False
ARRIENDODEPTO.NUEVODE3D2BMASESTYBODENPEDROFONTOVAHUECHURABA,Huechuraba,60.0,3.0,2.0,1.0,650000.0,False
DepartamentoenVargasBuston,SanMiguel,34.0,1.0,1.0,0.0,313472.0,False
¡ArriendatunuevohogarenQuintaNormal!,QuintaNormal,58.0,2.0,1.0,0.0,380000.0,False
DepartamentoPrimerPisoMetroAgrícola,Macul,45.0,2.0,1.0,1.0,470000.0,False
DepartamentoenAv.FernandezAlbano492,LaCisterna,52.0,2.0,1.0,0.0,217000.0,True
